holc_grade,id,N_samples,City,City_state
D,NE_Lincoln_D14_D_5365,539,Lincoln,"Lincoln, NE"
D,NE_Lincoln_D21_D_5366,96,Lincoln,"Lincoln, NE"
A,NE_Omaha_A_A_5367,17841,Omaha,"Omaha, NE"
B,NE_Omaha_B_B_5368,22427,Omaha,"Omaha, NE"
B,NE_Omaha_B_B_5369,1286,Omaha,"Omaha, NE"
C,NE_Omaha_C_C_5370,846,Omaha,"Omaha, NE"
C,NE_Omaha_C_C_5371,3988,Omaha,"Omaha, NE"
C,NE_Omaha_C_C_5372,2747,Omaha,"Omaha, NE"
D,NE_Omaha_D_D_5373,20,Omaha,"Omaha, NE"
D,NE_Omaha_D_D_5374,43,Omaha,"Omaha, NE"
D,NE_Omaha_D_D_5375,5,Omaha,"Omaha, NE"
A,NH_Manchester_A1_A_5376,446,Manchester,"Manchester, NH"
B,NH_Manchester_B1_B_5377,23,Manchester,"Manchester, NH"
B,NH_Manchester_B2_B_5378,622,Manchester,"Manchester, NH"
B,NH_Manchester_B3_B_5379,15,Manchester,"Manchester, NH"
C,NH_Manchester_C1_C_5380,127,Manchester,"Manchester, NH"
C,NH_Manchester_C10_C_5381,637,Manchester,"Manchester, NH"
C,NH_Manchester_C11_C_5382,68,Manchester,"Manchester, NH"
C,NH_Manchester_C2_C_5383,742,Manchester,"Manchester, NH"
C,NH_Manchester_C3_C_5384,3406,Manchester,"Manchester, NH"
C,NH_Manchester_C4_C_5385,21,Manchester,"Manchester, NH"
C,NH_Manchester_C5_C_5386,1520,Manchester,"Manchester, NH"
C,NH_Manchester_C6_C_5387,426,Manchester,"Manchester, NH"
C,NH_Manchester_C7_C_5388,4,Manchester,"Manchester, NH"
C,NH_Manchester_C8_C_5389,50,Manchester,"Manchester, NH"
C,NH_Manchester_C9_C_5390,29,Manchester,"Manchester, NH"
D,NH_Manchester_D1_D_5391,3,Manchester,"Manchester, NH"
D,NH_Manchester_D1_D_5392,89,Manchester,"Manchester, NH"
D,NH_Manchester_D11_D_5394,14,Manchester,"Manchester, NH"
D,NH_Manchester_D2_D_5395,260,Manchester,"Manchester, NH"
D,NH_Manchester_D3_D_5396,92,Manchester,"Manchester, NH"
D,NH_Manchester_D4_D_5397,128,Manchester,"Manchester, NH"
D,NH_Manchester_D5_D_5398,20,Manchester,"Manchester, NH"
D,NH_Manchester_D7_D_5400,828,Manchester,"Manchester, NH"
D,NH_Manchester_D8_D_5401,838,Manchester,"Manchester, NH"
D,NH_Manchester_D9_D_5402,2,Manchester,"Manchester, NH"
A,NJ_Atlantic City_A1_A_5403,11,Atlantic City,"Atlantic City, NJ"
A,NJ_Atlantic City_A2_A_5404,14,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B1_B_5405,345,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B2_B_5406,323,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B3_B_5407,64,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B4_B_5408,44,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B5_B_5409,42,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B6_B_5410,792,Atlantic City,"Atlantic City, NJ"
B,NJ_Atlantic City_B7_B_5411,1894,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C1_C_5412,117,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C10_C_5413,5,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C11_C_5414,14254,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C12_C_5415,1160,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C13_C_5416,76,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C14_C_5417,404,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C15_C_5418,263,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C2_C_5419,57,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C3_C_5420,8,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C4_C_5421,6,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C5_C_5422,56,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C6_C_5423,560,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C7_C_5424,2,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C8_C_5425,76,Atlantic City,"Atlantic City, NJ"
C,NJ_Atlantic City_C9_C_5426,5600,Atlantic City,"Atlantic City, NJ"
D,NJ_Atlantic City_D1_D_5427,121,Atlantic City,"Atlantic City, NJ"
D,NJ_Atlantic City_D2_D_5428,2687,Atlantic City,"Atlantic City, NJ"
D,NJ_Atlantic City_D3_D_5429,51,Atlantic City,"Atlantic City, NJ"
A,NJ_Bergen Co._A1_A_5430,4,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A2_A_5432,5,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A3_A_5433,86,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A4_A_5434,107,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A5_A_5435,45,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A6_A_5436,10,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A7_A_5437,53,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A8_A_5438,158,Bergen Co.,"Bergen Co., NJ"
A,NJ_Bergen Co._A9_A_5439,66,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B1_B_5440,7,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B10_B_5441,267,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B11_B_5442,492,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B12_B_5443,965,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B13_B_5444,1445,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B14_B_5445,623,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B15_B_5446,908,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B16_B_5447,1267,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B17_B_5448,930,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B18_B_5449,5,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B19_B_5450,51,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B2_B_5451,123,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B20_B_5452,2,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B21_B_5453,20,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B23_B_5455,147,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B24_B_5456,4,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B25_B_5457,963,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B27_B_5459,179,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B28_B_5460,3918,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B29_B_5461,445,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B3_B_5462,33,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B30_B_5463,2351,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B31_B_5464,250,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B31_B_5465,1203,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B32_B_5466,492,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B33_B_5467,29,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B34_B_5468,2956,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B35_B_5469,121,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B35_B_5470,56,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B36_B_5471,38,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B37_B_5472,4,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B38_B_5473,119,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B39_B_5474,12787,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B4_B_5475,638,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B40_B_5476,370,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B41_B_5478,1,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B42_B_5479,318,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B43_B_5480,133,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B44_B_5481,87,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B45_B_5482,1715,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B46_B_5483,48,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B47_B_5484,24,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B48_B_5485,84,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B5_B_5487,334,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B50_B_5488,156,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B51_B_5489,2,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B52_B_5490,508,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B6_B_5491,30,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B7_B_5492,284,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B8_B_5493,528,Bergen Co.,"Bergen Co., NJ"
B,NJ_Bergen Co._B9_B_5494,13,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C1_C_5495,187678,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C10_C_5496,46,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C11_C_5497,99,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C12_C_5498,4091,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C13_C_5499,1912,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C14_C_5500,32,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C15_C_5501,17,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C16_C_5502,946,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C17_C_5503,694,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C18_C_5504,46,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C19_C_5505,115,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C2_C_5506,2582,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C20_C_5507,136,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C21_C_5508,19,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C22_C_5509,395,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C23_C_5510,1031,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C24_C_5511,3886,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C25_C_5512,1245,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C26_C_5513,345,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C27_C_5514,1766,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C28_C_5515,57,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C29_C_5516,607,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C3_C_5517,53,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C30_C_5518,72,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C31_C_5519,100,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C32_C_5520,258,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C33_C_5521,34,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C34_C_5522,482,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C35_C_5523,851,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C36_C_5524,54,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C37_C_5525,517,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C38_C_5526,67,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C39_C_5527,17,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C4_C_5528,2493,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C40_C_5529,6,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C41_C_5530,339,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C42_C_5531,280,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C42_C_5532,1744,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C43_C_5533,1532,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C44_C_5534,237,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C45_C_5535,1579,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C46_C_5536,50,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C47_C_5537,2,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C49_C_5542,86,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C5_C_5543,696,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C50_C_5544,54,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C50_C_5545,198,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C51_C_5546,119,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C52_C_5547,58,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C52_C_5548,6,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C53_C_5549,198,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C54_C_5550,3,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C55_C_5551,462,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C57_C_5553,3094,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C58_C_5554,4,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C59_C_5555,1437,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C6_C_5556,366,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C60_C_5557,384,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C60_C_5558,573,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C61_C_5559,195,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C62_C_5560,112,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C63_C_5561,118,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C65_C_5563,57,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C67_C_5565,75,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C68_C_5566,1280,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C69_C_5567,24,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C7_C_5568,706,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C70_C_5569,42,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C71_C_5570,12,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C72_C_5571,68,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C73_C_5573,736,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C74_C_5574,5363,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C75_C_5575,168,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C8_C_5576,1025,Bergen Co.,"Bergen Co., NJ"
C,NJ_Bergen Co._C9_C_5577,947,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D1_D_5578,224,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D10_D_5579,11,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D11_D_5580,555,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D12_D_5581,6,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D13_D_5582,118,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D14_D_5583,1,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D15_D_5584,10,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D17_D_5587,1,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D19_D_5589,236,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D2_D_5590,4734,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D20_D_5592,20,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D21_D_5593,6,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D22_D_5594,1173,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D22_D_5595,41,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D23_D_5596,2336,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D24_D_5597,38,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D24_D_5598,22,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D25_D_5599,13,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D3_D_5600,10,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D4_D_5601,87,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D5_D_5602,2012,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D6_D_5603,86,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D7_D_5604,117,Bergen Co.,"Bergen Co., NJ"
D,NJ_Bergen Co._D8_D_5605,473,Bergen Co.,"Bergen Co., NJ"
A,NJ_Camden_A1_A_5606,366,Camden,"Camden, NJ"
A,NJ_Camden_A2_A_5607,1,Camden,"Camden, NJ"
A,NJ_Camden_A3_A_5608,2,Camden,"Camden, NJ"
A,NJ_Camden_A4_A_5609,465,Camden,"Camden, NJ"
B,NJ_Camden_B1_B_5610,24,Camden,"Camden, NJ"
B,NJ_Camden_B10_B_5611,1372,Camden,"Camden, NJ"
B,NJ_Camden_B11_B_5612,3,Camden,"Camden, NJ"
B,NJ_Camden_B12_B_5613,1,Camden,"Camden, NJ"
B,NJ_Camden_B13_B_5614,3851,Camden,"Camden, NJ"
B,NJ_Camden_B14_B_5615,68,Camden,"Camden, NJ"
B,NJ_Camden_B15_B_5616,1352,Camden,"Camden, NJ"
B,NJ_Camden_B3_B_5618,29,Camden,"Camden, NJ"
B,NJ_Camden_B4_B_5619,252,Camden,"Camden, NJ"
B,NJ_Camden_B5_B_5620,1,Camden,"Camden, NJ"
B,NJ_Camden_B6_B_5621,5,Camden,"Camden, NJ"
B,NJ_Camden_B7_B_5622,3245,Camden,"Camden, NJ"
B,NJ_Camden_B9_B_5624,183,Camden,"Camden, NJ"
C,NJ_Camden_C1_C_5625,9,Camden,"Camden, NJ"
C,NJ_Camden_C10_C_5626,776,Camden,"Camden, NJ"
C,NJ_Camden_C11_C_5627,53,Camden,"Camden, NJ"
C,NJ_Camden_C12_C_5628,15,Camden,"Camden, NJ"
C,NJ_Camden_C13_C_5629,218,Camden,"Camden, NJ"
C,NJ_Camden_C2_C_5630,21,Camden,"Camden, NJ"
C,NJ_Camden_C3_C_5631,3042,Camden,"Camden, NJ"
C,NJ_Camden_C4_C_5632,19,Camden,"Camden, NJ"
C,NJ_Camden_C4_C_5633,2,Camden,"Camden, NJ"
C,NJ_Camden_C5_C_5635,1,Camden,"Camden, NJ"
C,NJ_Camden_C6_C_5638,19,Camden,"Camden, NJ"
C,NJ_Camden_C7_C_5640,4,Camden,"Camden, NJ"
C,NJ_Camden_C8_C_5641,57,Camden,"Camden, NJ"
C,NJ_Camden_C9_C_5642,5,Camden,"Camden, NJ"
C,NJ_Camden_C9_C_5643,1966,Camden,"Camden, NJ"
D,NJ_Camden_D1_D_5644,2,Camden,"Camden, NJ"
D,NJ_Camden_D3_D_5646,2,Camden,"Camden, NJ"
D,NJ_Camden_D3_D_5650,9,Camden,"Camden, NJ"
D,NJ_Camden_D3_D_5651,4,Camden,"Camden, NJ"
D,NJ_Camden_D3_D_5652,79,Camden,"Camden, NJ"
D,NJ_Camden_D4_D_5653,1,Camden,"Camden, NJ"
D,NJ_Camden_D5_D_5654,7,Camden,"Camden, NJ"
D,NJ_Camden_D6_D_5655,31,Camden,"Camden, NJ"
A,NJ_Essex Co._A1_A_5656,4753,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A10_A_5657,20,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A11_A_5658,6425,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A12_A_5659,43,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A15_A_5662,7,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A16_A_5663,1,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A17_A_5664,33,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A19_A_5666,5,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A2_A_5667,325,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A20_A_5668,204,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A21_A_5669,7,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A22_A_5670,6,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A23_A_5671,544,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A24_A_5672,37117,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A25_A_5673,7850,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A26_A_5674,13,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A27_A_5675,10,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A28_A_5676,39,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A29_A_5677,1,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A3_A_5678,61,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A30_A_5679,365,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A31_A_5680,77,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A4_A_5681,1632,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A5_A_5682,63,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A6_A_5683,548,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A7_A_5684,1216,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A8_A_5685,159,Essex Co.,"Essex Co., NJ"
A,NJ_Essex Co._A9_A_5686,221,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B1_B_5687,2,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B10_B_5688,10077,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B11_B_5689,6,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B12_B_5690,446,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B13_B_5691,561,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B14_B_5692,14908,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B15_B_5693,26,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B16_B_5694,2224,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B17_B_5695,8297,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B18_B_5696,29,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B19_B_5697,24,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B2_B_5698,74,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B20_B_5699,46,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B23_B_5702,4,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B24_B_5703,85,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B25_B_5704,281,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B26_B_5705,536,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B27_B_5706,117,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B28_B_5707,7,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B29_B_5708,77,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B3_B_5709,3,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B30_B_5710,141,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B31_B_5711,881,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B32_B_5712,13,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B33_B_5713,131,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B34_B_5714,1909,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B35_B_5715,196,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B36_B_5716,27,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B37_B_5717,14,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B38_B_5718,3118,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B39_B_5719,2164,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B4_B_5720,173,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B40_B_5721,110,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B41_B_5722,13146,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B42_B_5723,1341,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B43_B_5724,364,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B44_B_5725,83,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B45_B_5726,1803,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B46_B_5727,42542,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B5_B_5728,49,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B6_B_5729,1,Essex Co.,"Essex Co., NJ"
B,NJ_Essex Co._B9_B_5732,133,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C1_C_5733,60,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C10_C_5734,6,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C11_C_5735,132,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C12_C_5736,1414,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C13_C_5737,20,Essex Co.,"Essex Co., NJ"
C,NJ_Essex Co._C14_C_5738,36,Essex Co.,"Essex Co., NJ"
